"TIMESTAMP","PA_F_kpa","PA_F_pa"
2012-03-11,97.599,97599
2012-03-12,97.466,97466
2012-03-13,97.386,97386
2012-03-14,97.305,97305
2012-03-15,97.266,97266
2012-03-16,96.99,96990
2012-03-17,96.571,96571
2012-03-18,96.349,96349
2012-03-19,97.093,97093
2012-03-20,97.68,97680
2012-03-21,97.652,97652
2012-03-22,97.204,97204
2012-03-23,96.979,96979
2012-03-24,96.937,96937
2012-03-25,97.19,97190
2012-03-26,97.451,97451
2012-03-27,97.495,97495
2012-03-28,97.215,97215
2012-03-29,96.744,96744
2012-03-30,96.444,96444
2012-03-31,95.868,95868
2012-04-01,95.876,95876
2012-04-02,95.495,95495
2012-04-03,95.116,95116
2012-04-04,95.312,95312
2012-04-05,95.55,95550
2012-04-06,95.505,95505
2012-04-07,95.118,95118
2012-04-08,95.717,95717
2012-04-09,95.616,95616
2012-04-10,94.682,94682
2012-04-11,94.775,94775
2012-04-12,94.964,94964
2012-04-13,94.932,94932
2012-04-14,94.557,94557
2012-04-15,94.716,94716
2012-04-16,95.819,95819
2012-04-17,95.68,95680
2012-04-18,94.516,94516
2012-04-19,94.047,94047
2012-04-20,94.574,94574
2012-04-21,95.02,95020
2012-04-22,95.574,95574
2012-04-23,95.182,95182
2012-04-24,94.684,94684
2012-04-25,95.121,95121
2012-04-26,95.41,95410
2012-04-27,96.094,96094
2012-04-28,95.757,95757
2012-04-29,95.454,95454
2012-04-30,95.87,95870
2012-05-01,96.228,96228
2012-05-02,96.079,96079
2012-05-03,95.928,95928
2012-05-04,95.357,95357
2012-05-05,95.284,95284
2012-05-06,95.637,95637
2012-05-07,96.257,96257
2012-05-08,96.216,96216
2012-05-09,96.427,96427
2012-05-10,96.831,96831
2012-05-11,96.943,96943
2012-05-12,97.343,97343
2012-05-13,97.105,97105
2012-05-14,96.405,96405
2012-05-15,95.886,95886
2012-05-16,96.691,96691
2012-05-17,96.492,96492
2012-05-18,95.784,95784
2012-05-19,95.74,95740
2012-05-20,95.176,95176
2012-05-21,94.688,94688
2012-05-22,95.373,95373
2012-05-23,96.552,96552
2012-05-24,96.8,96800
2012-05-25,96.475,96475
2012-05-26,96.328,96328
2012-05-27,96.323,96323
2012-05-28,96.24,96240
2012-05-29,96.19,96190
2012-05-30,96.43,96430
2012-05-31,96.575,96575
2012-06-01,96.451,96451
2012-06-02,96.102,96102
2012-06-03,95.804,95804
2012-06-04,95.981,95981
2012-06-05,96.269,96269
2012-06-06,95.801,95801
2012-06-07,95.455,95455
2012-06-08,95.853,95853
2012-06-09,96.21,96210
2012-06-10,95.796,95796
2012-06-11,95.239,95239
2012-06-12,95.241,95241
2012-06-13,96.107,96107
2012-06-14,96.397,96397
2012-06-15,96.373,96373
2012-06-16,96.442,96442
2012-06-17,96.726,96726
2012-06-18,96.381,96381
2012-06-19,96.369,96369
2012-06-20,96.157,96157
2012-06-21,95.92,95920
2012-06-22,96.676,96676
2012-06-23,96.979,96979
2012-06-24,96.607,96607
2012-06-25,96.485,96485
2012-06-26,96.816,96816
2012-06-27,96.688,96688
2012-06-28,96.006,96006
2012-06-29,95.867,95867
2012-06-30,95.968,95968
2012-07-01,96.429,96429
2012-07-02,96.406,96406
2012-07-03,96.442,96442
2012-07-04,96.086,96086
2012-07-05,95.836,95836
2012-07-06,95.978,95978
2012-07-07,96.062,96062
2012-07-08,95.901,95901
2012-07-09,96.179,96179
2012-07-10,96.157,96157
2012-07-11,96.303,96303
2012-07-12,96.483,96483
2012-07-13,95.842,95842
2012-07-14,95.726,95726
2012-07-15,96.381,96381
2012-07-16,97.228,97228
2012-07-17,97.25,97250
2012-07-18,96.697,96697
2012-07-19,96.092,96092
2012-07-20,96.249,96249
2012-07-21,96.603,96603
2012-07-22,97,97000
2012-07-23,96.805,96805
2012-07-24,96.367,96367
2012-07-25,96.258,96258
2012-07-26,96.368,96368
2012-07-27,96.091,96091
2012-07-28,95.892,95892
2012-07-29,96.187,96187
2012-07-30,96.539,96539
2012-07-31,96.539,96539
2012-08-01,96.157,96157
2012-08-02,96.244,96244
2012-08-03,96.403,96403
2012-08-04,96.151,96151
2012-08-05,95.86,95860
2012-08-06,96.251,96251
2012-08-07,96.917,96917
2012-08-08,96.958,96958
2012-08-09,96.95,96950
2012-08-10,96.875,96875
2012-08-11,96.544,96544
2012-08-12,96.094,96094
2012-08-13,96.071,96071
2012-08-14,96.058,96058
2012-08-15,95.933,95933
2012-08-16,96.539,96539
2012-08-17,96.656,96656
2012-08-18,96.689,96689
2012-08-19,96.726,96726
2012-08-20,96.778,96778
2012-08-21,96.547,96547
2012-08-22,96.43,96430
2012-08-23,96.176,96176
2012-08-24,95.812,95812
2012-08-25,95.94,95940
2012-08-26,96.509,96509
2012-08-27,96.714,96714
2012-08-28,96.569,96569
2012-08-29,96.603,96603
2012-08-30,96.565,96565
2012-08-31,96.63,96630
2012-09-01,96.682,96682
2012-09-02,96.828,96828
2012-09-03,96.713,96713
2012-09-04,96.467,96467
2012-09-05,96.491,96491
2012-09-06,96.94,96940
2012-09-07,97.064,97064
2012-09-08,96.786,96786
2012-09-09,96.426,96426
2012-09-10,96.423,96423
2012-09-11,96.314,96314
2012-09-12,96.204,96204
2012-09-13,96.229,96229
2012-09-14,96.352,96352
2012-09-15,96.385,96385
2012-09-16,96.245,96245
2012-09-17,96.181,96181
2012-09-18,96.061,96061
2012-09-19,96.463,96463
2012-09-20,96.798,96798
2012-09-21,96.356,96356
2012-09-22,96.173,96173
2012-09-23,95.93,95930
2012-09-24,95.156,95156
2012-09-25,95.088,95088
2012-09-26,94.975,94975
2012-09-27,95.853,95853
2012-09-28,96.456,96456
2012-09-29,96.361,96361
2012-09-30,96.543,96543
2012-10-01,96.446,96446
2012-10-02,96.553,96553
2012-10-03,96.411,96411
2012-10-04,96.204,96204
2012-10-05,96.427,96427
2012-10-06,96.359,96359
2012-10-07,96.38,96380
2012-10-08,96.476,96476
2012-10-09,95.943,95943
2012-10-10,95.924,95924
2012-10-11,95.67,95670
2012-10-12,95.781,95781
2012-10-13,95.933,95933
2012-10-14,95.019,95019
2012-10-15,95.405,95405
2012-10-16,95.893,95893
2012-10-17,95.912,95912
2012-10-18,95.958,95958
2012-10-19,96.123,96123
2012-10-20,96.417,96417
2012-10-21,96.312,96312
2012-10-22,96.543,96543
2012-10-23,96.671,96671
2012-10-24,96.417,96417
2012-10-25,96.032,96032
2012-10-26,95.078,95078
2012-10-27,94.297,94297
2012-10-28,95.374,95374
2012-10-29,96.016,96016
2012-10-30,95.468,95468
2012-10-31,94.769,94769
2012-11-01,94.027,94027
2012-11-02,94.971,94971
2012-11-03,95.196,95196
2012-11-04,95.013,95013
2012-11-05,95.254,95254
2012-11-06,96.333,96333
2012-11-07,97.345,97345
2012-11-08,96.874,96874
2012-11-09,96.263,96263
2012-11-10,95.358,95358
2012-11-11,95.679,95679
2012-11-12,96.919,96919
2012-11-13,97.371,97371
2012-11-14,97.098,97098
2012-11-15,96.731,96731
2012-11-16,96.409,96409
2012-11-17,96.009,96009
2012-11-18,95.917,95917
2012-11-19,96.177,96177
2012-11-20,96.377,96377
2012-11-21,96.39,96390
2012-11-22,96.802,96802
2012-11-23,96.633,96633
2012-11-24,96.429,96429
2012-11-25,96.303,96303
2012-11-26,95.642,95642
2012-11-27,95.195,95195
2012-11-28,94.519,94519
2012-11-29,94.561,94561
2012-11-30,95.148,95148
2012-12-01,95.712,95712
2012-12-02,95.934,95934
2012-12-03,96.15,96150
2012-12-04,95.114,95114
2012-12-05,95.008,95008
2012-12-06,95.879,95879
2012-12-07,95.237,95237
2012-12-08,95.949,95949
2012-12-09,96.766,96766
2012-12-10,95.899,95899
2012-12-11,96.478,96478
2012-12-12,96.576,96576
2012-12-13,95.834,95834
2012-12-14,95.139,95139
2012-12-15,95.232,95232
2012-12-16,95.703,95703
2012-12-17,95.56,95560
2012-12-18,95.976,95976
2012-12-19,96.619,96619
2012-12-20,96.045,96045
2012-12-21,95.888,95888
2012-12-22,96.378,96378
2012-12-23,96.271,96271
2012-12-24,95.949,95949
2012-12-25,95.539,95539
2012-12-26,96.223,96223
2012-12-27,95.998,95998
2012-12-28,97.132,97132
2012-12-29,96.692,96692
2012-12-30,96.793,96793
2012-12-31,96.668,96668
2013-01-01,95.763,95763
2013-01-02,96.86,96860
2013-01-03,98.019,98019
2013-01-04,98.162,98162
2013-01-05,97.801,97801
2013-01-06,97.59,97590
2013-01-07,97.3,97300
2013-01-08,97.124,97124
2013-01-09,96.674,96674
2013-01-10,96.033,96033
2013-01-11,95.884,95884
2013-01-12,95.993,95993
2013-01-13,95.631,95631
2013-01-14,95.594,95594
2013-01-15,95.099,95099
2013-01-16,95.086,95086
2013-01-17,95.51,95510
2013-01-18,95.119,95119
2013-01-19,93.944,93944
2013-01-20,93.698,93698
2013-01-21,94.282,94282
2013-01-22,94.809,94809
2013-01-23,94.992,94992
2013-01-24,95.227,95227
2013-01-25,95.912,95912
2013-01-26,95.702,95702
2013-01-27,95.68,95680
2013-01-28,96.118,96118
2013-01-29,96.618,96618
2013-01-30,96.512,96512
2013-01-31,96.799,96799
2013-02-01,95.49,95490
2013-02-02,94.64,94640
2013-02-03,96.376,96376
2013-02-04,96.391,96391
2013-02-05,95.46,95460
2013-02-06,94.552,94552
2013-02-07,95.488,95488
2013-02-08,95.751,95751
2013-02-09,96.058,96058
2013-02-10,95.587,95587
2013-02-11,94.478,94478
2013-02-12,95.096,95096
2013-02-13,96.327,96327
2013-02-14,96.48,96480
2013-02-15,96.255,96255
2013-02-16,96.68,96680
2013-02-17,96.424,96424
2013-02-18,96.239,96239
2013-02-19,96.167,96167
2013-02-20,96.031,96031
2013-02-21,95.755,95755
2013-02-22,95.145,95145
2013-02-23,95.067,95067
2013-02-24,95.453,95453
2013-02-25,96.071,96071
2013-02-26,96.697,96697
2013-02-27,96.88,96880
2013-02-28,96.732,96732
2013-03-01,96.465,96465
2013-03-02,96.501,96501
2013-03-03,96.437,96437
2013-03-04,96.19,96190
2013-03-05,95.648,95648
2013-03-06,94.838,94838
2013-03-07,94.694,94694
2013-03-08,94.682,94682
2013-03-09,94.965,94965
2013-03-10,94.661,94661
2013-03-11,94.485,94485
2013-03-12,94.243,94243
2013-03-13,94.584,94584
2013-03-14,95.263,95263
2013-03-15,95.863,95863
2013-03-16,95.768,95768
2013-03-17,94.758,94758
2013-03-18,94.116,94116
2013-03-19,94.685,94685
2013-03-20,95.08,95080
2013-03-21,96.064,96064
2013-03-22,95.612,95612
2013-03-23,95.342,95342
2013-03-24,95.115,95115
2013-03-25,95.026,95026
2013-03-26,95.021,95021
2013-03-27,95.075,95075
2013-03-28,95.107,95107
2013-03-29,95.197,95197
2013-03-30,94.76,94760
2013-03-31,95.123,95123
2013-04-01,94.923,94923
2013-04-02,94.915,94915
2013-04-03,95.294,95294
2013-04-04,95.013,95013
2013-04-05,94.917,94917
2013-04-06,95.751,95751
2013-04-07,96.091,96091
2013-04-08,95.203,95203
2013-04-09,95.032,95032
2013-04-10,95.562,95562
2013-04-11,95.305,95305
2013-04-12,95.51,95510
2013-04-13,96.549,96549
2013-04-14,96.989,96989
2013-04-15,96.711,96711
2013-04-16,96.703,96703
2013-04-17,96.804,96804
2013-04-18,96.558,96558
2013-04-19,96.826,96826
2013-04-20,96.513,96513
2013-04-21,96.277,96277
2013-04-22,96.255,96255
2013-04-23,96.726,96726
2013-04-24,97.149,97149
2013-04-25,96.985,96985
2013-04-26,95.956,95956
2013-04-27,95.074,95074
2013-04-28,95.822,95822
2013-04-29,96.274,96274
2013-04-30,96.267,96267
2013-05-01,96.312,96312
2013-05-02,96.262,96262
2013-05-03,96.066,96066
2013-05-04,96.464,96464
2013-05-05,96.619,96619
2013-05-06,96.315,96315
2013-05-07,96.187,96187
2013-05-08,96.058,96058
2013-05-09,96.164,96164
2013-05-10,96.256,96256
2013-05-11,96.313,96313
2013-05-12,96.408,96408
2013-05-13,96.522,96522
2013-05-14,95.784,95784
2013-05-15,94.929,94929
2013-05-16,94.421,94421
2013-05-17,94.771,94771
2013-05-18,95.297,95297
2013-05-19,95.536,95536
2013-05-20,95.917,95917
2013-05-21,95.859,95859
2013-05-22,95.809,95809
2013-05-23,95.607,95607
2013-05-24,95.642,95642
2013-05-25,95.758,95758
2013-05-26,96.142,96142
2013-05-27,95.832,95832
2013-05-28,95.135,95135
2013-05-29,95.119,95119
2013-05-30,95.355,95355
2013-05-31,95.438,95438
2013-06-01,95.945,95945
2013-06-02,96.545,96545
2013-06-03,96.746,96746
2013-06-04,96.42,96420
2013-06-05,96.227,96227
2013-06-06,96.387,96387
2013-06-07,96.434,96434
2013-06-08,96.049,96049
2013-06-09,95.656,95656
2013-06-10,95.839,95839
2013-06-11,96.353,96353
2013-06-12,96.662,96662
2013-06-13,96.472,96472
2013-06-14,96.589,96589
2013-06-15,96.285,96285
2013-06-16,96.276,96276
2013-06-17,96.008,96008
2013-06-18,96.121,96121
2013-06-19,95.922,95922
2013-06-20,96.048,96048
2013-06-21,96.325,96325
2013-06-22,96.449,96449
2013-06-23,96.395,96395
2013-06-24,96.734,96734
2013-06-25,97.045,97045
2013-06-26,97.23,97230
2013-06-27,96.989,96989
2013-06-28,96.747,96747
2013-06-29,96.741,96741
2013-06-30,96.899,96899
2013-07-01,96.522,96522
2013-07-02,96.287,96287
2013-07-03,96.115,96115
2013-07-04,96.76,96760
2013-07-05,97.27,97270
2013-07-06,97.151,97151
2013-07-07,97.107,97107
2013-07-08,97.077,97077
2013-07-09,96.751,96751
2013-07-10,96.357,96357
2013-07-11,96.268,96268
2013-07-12,96.48,96480
2013-07-13,96.557,96557
2013-07-14,96.681,96681
2013-07-15,96.777,96777
2013-07-16,96.746,96746
2013-07-17,96.692,96692
2013-07-18,96.575,96575
2013-07-19,96.531,96531
2013-07-20,96.454,96454
2013-07-21,96.491,96491
2013-07-22,96.399,96399
2013-07-23,96.179,96179
2013-07-24,96.327,96327
2013-07-25,96.409,96409
2013-07-26,96.222,96222
2013-07-27,95.846,95846
2013-07-28,95.966,95966
2013-07-29,96.488,96488
2013-07-30,96.899,96899
2013-07-31,96.781,96781
2013-08-01,96.425,96425
2013-08-02,96.321,96321
2013-08-03,96.556,96556
2013-08-04,96.75,96750
2013-08-05,96.423,96423
2013-08-06,96.259,96259
2013-08-07,95.946,95946
2013-08-08,96.283,96283
2013-08-09,96.768,96768
2013-08-10,96.776,96776
2013-08-11,96.618,96618
2013-08-12,96.386,96386
2013-08-13,96.539,96539
2013-08-14,96.802,96802
2013-08-15,96.799,96799
2013-08-16,96.552,96552
2013-08-17,96.43,96430
2013-08-18,96.379,96379
2013-08-19,96.497,96497
2013-08-20,97.157,97157
2013-08-21,96.906,96906
2013-08-22,96.486,96486
2013-08-23,96.243,96243
2013-08-24,96.013,96013
2013-08-25,95.904,95904
2013-08-26,95.866,95866
2013-08-27,95.966,95966
2013-08-28,96.375,96375
2013-08-29,96.683,96683
2013-08-30,96.689,96689
2013-08-31,96.82,96820
2013-09-01,97.049,97049
2013-09-02,97.258,97258
2013-09-03,97.221,97221
2013-09-04,96.887,96887
2013-09-05,96.321,96321
2013-09-06,95.965,95965
2013-09-07,96.307,96307
2013-09-08,96.491,96491
2013-09-09,96.672,96672
2013-09-10,96.345,96345
2013-09-11,96.415,96415
2013-09-12,96.459,96459
2013-09-13,96.784,96784
2013-09-14,96.397,96397
2013-09-15,95.847,95847
2013-09-16,95.475,95475
2013-09-17,95.532,95532
2013-09-18,95.172,95172
2013-09-19,96.011,96011
2013-09-20,96.474,96474
2013-09-21,97.082,97082
2013-09-22,97.292,97292
2013-09-23,96.983,96983
2013-09-24,96.356,96356
2013-09-25,96.003,96003
2013-09-26,96.14,96140
2013-09-27,96.096,96096
2013-09-28,95.692,95692
2013-09-29,95.233,95233
2013-09-30,95.278,95278
2013-10-01,95.638,95638
2013-10-02,96.129,96129
2013-10-03,96.428,96428
2013-10-04,96.523,96523
2013-10-05,96.39,96390
2013-10-06,96.84,96840
2013-10-07,96.913,96913
2013-10-08,96.912,96912
2013-10-09,96.658,96658
2013-10-10,95.753,95753
2013-10-11,95.804,95804
2013-10-12,96.108,96108
2013-10-13,96.46,96460
2013-10-14,96.393,96393
2013-10-15,95.949,95949
2013-10-16,96.049,96049
2013-10-17,96.502,96502
2013-10-18,96.394,96394
2013-10-19,96.248,96248
2013-10-20,96.414,96414
2013-10-21,96.465,96465
2013-10-22,95.869,95869
2013-10-23,95.894,95894
2013-10-24,96.439,96439
2013-10-25,96.327,96327
2013-10-26,96.429,96429
2013-10-27,96.222,96222
2013-10-28,95.765,95765
2013-10-29,96.304,96304
2013-10-30,96.857,96857
2013-10-31,96.933,96933
2013-11-01,96.528,96528
2013-11-02,95.7,95700
2013-11-03,95.702,95702
2013-11-04,94.694,94694
2013-11-05,94.786,94786
2013-11-06,95.533,95533
2013-11-07,96.121,96121
2013-11-08,95.837,95837
2013-11-09,96.031,96031
2013-11-10,95.528,95528
2013-11-11,97.102,97102
2013-11-12,97.016,97016
2013-11-13,97.151,97151
2013-11-14,96.652,96652
2013-11-15,96.422,96422
2013-11-16,97.045,97045
2013-11-17,96.606,96606
2013-11-18,95.786,95786
2013-11-19,95.046,95046
2013-11-20,95.041,95041
2013-11-21,94.326,94326
2013-11-22,94.732,94732
2013-11-23,95.415,95415
2013-11-24,96.048,96048
2013-11-25,96.968,96968
2013-11-26,97.34,97340
2013-11-27,97.377,97377
2013-11-28,97.474,97474
2013-11-29,97.083,97083
2013-11-30,96.36,96360
2013-12-01,96.991,96991
2013-12-02,97.082,97082
2013-12-03,97.278,97278
2013-12-04,97.231,97231
2013-12-05,97.139,97139
2013-12-06,96.939,96939
2013-12-07,97.307,97307
2013-12-08,97.336,97336
2013-12-09,97.596,97596
2013-12-10,97.783,97783
2013-12-11,97.779,97779
2013-12-12,97.484,97484
2013-12-13,97.098,97098
2013-12-14,97.443,97443
2013-12-15,97.736,97736
2013-12-16,97.607,97607
2013-12-17,97.276,97276
2013-12-18,96.856,96856
2013-12-19,95.882,95882
2013-12-20,96.884,96884
2013-12-21,97.58,97580
2013-12-22,96.998,96998
2013-12-23,96.552,96552
2013-12-24,95.078,95078
2013-12-25,94.06,94060
2013-12-26,94.305,94305
2013-12-27,95.434,95434
2013-12-28,95.214,95214
2013-12-29,96.394,96394
2013-12-30,97.032,97032
2013-12-31,96.403,96403
2014-01-01,95.926,95926
2014-01-02,95.44,95440
2014-01-03,95.899,95899
2014-01-04,95.387,95387
2014-01-05,95.499,95499
2014-01-06,96.037,96037
2014-01-07,96.386,96386
2014-01-08,96.717,96717
2014-01-09,96.211,96211
2014-01-10,96.393,96393
2014-01-11,96.439,96439
2014-01-12,96.711,96711
2014-01-13,96.075,96075
2014-01-14,95.321,95321
2014-01-15,95.721,95721
2014-01-16,95.202,95202
2014-01-17,95.088,95088
2014-01-18,94.781,94781
2014-01-19,94.407,94407
2014-01-20,94.784,94784
2014-01-21,95.616,95616
2014-01-22,95.644,95644
2014-01-23,96.001,96001
2014-01-24,95.953,95953
2014-01-25,96.187,96187
2014-01-26,95.733,95733
2014-01-27,94.607,94607
2014-01-28,94.547,94547
2014-01-29,94.333,94333
2014-01-30,94.887,94887
2014-01-31,95.287,95287
2014-02-01,95.125,95125
2014-02-02,95.747,95747
2014-02-03,95.536,95536
2014-02-04,95.571,95571
2014-02-05,94.907,94907
2014-02-06,95.367,95367
2014-02-07,95.006,95006
2014-02-08,94.79,94790
2014-02-09,94.758,94758
2014-02-10,94.069,94069
2014-02-11,95.175,95175
2014-02-12,95.513,95513
2014-02-13,94.907,94907
2014-02-14,95.456,95456
2014-02-15,95.145,95145
2014-02-16,95.963,95963
2014-02-17,96.015,96015
2014-02-18,96.058,96058
2014-02-19,96.081,96081
2014-02-20,95.975,95975
2014-02-21,95.726,95726
2014-02-22,96.198,96198
2014-02-23,96.605,96605
2014-02-24,96.224,96224
2014-02-25,96.013,96013
2014-02-26,96.066,96066
2014-02-27,96.314,96314
2014-02-28,95.122,95122
2014-03-01,94.734,94734
2014-03-02,94.848,94848
2014-03-03,94.222,94222
2014-03-04,94.766,94766
2014-03-05,96.071,96071
2014-03-06,96.937,96937
2014-03-07,97.016,97016
2014-03-08,97.296,97296
2014-03-09,97.296,97296
2014-03-10,96.724,96724
2014-03-11,96.831,96831
2014-03-12,97.254,97254
2014-03-13,97.238,97238
2014-03-14,97.022,97022
2014-03-15,96.866,96866
2014-03-16,96.944,96944
2014-03-17,96.708,96708
2014-03-18,96.365,96365
2014-03-19,97,97000
2014-03-20,96.565,96565
2014-03-21,96.032,96032
2014-03-22,95.424,95424
2014-03-23,95.312,95312
2014-03-24,95.692,95692
2014-03-25,95.382,95382
2014-03-26,95.416,95416
2014-03-27,95.464,95464
2014-03-28,95.921,95921
2014-03-29,96.251,96251
2014-03-30,96.126,96126
2014-03-31,96.041,96041
2014-04-01,95.832,95832
2014-04-02,95.484,95484
2014-04-03,95.112,95112
2014-04-04,95.218,95218
2014-04-05,95.974,95974
2014-04-06,96.499,96499
2014-04-07,96.371,96371
2014-04-08,96.511,96511
2014-04-09,96.984,96984
2014-04-10,96.638,96638
2014-04-11,96.154,96154
2014-04-12,96.141,96141
2014-04-13,96.415,96415
2014-04-14,96.45,96450
2014-04-15,96.726,96726
2014-04-16,96.931,96931
2014-04-17,96.548,96548
2014-04-18,95.828,95828
2014-04-19,95.484,95484
2014-04-20,95.127,95127
2014-04-21,95.07,95070
2014-04-22,95.74,95740
2014-04-23,96.326,96326
2014-04-24,96.194,96194
2014-04-25,95.704,95704
2014-04-26,95.742,95742
2014-04-27,95.543,95543
2014-04-28,95.638,95638
2014-04-29,95.853,95853
2014-04-30,95.679,95679
2014-05-01,95.806,95806
2014-05-02,95.759,95759
2014-05-03,96.301,96301
2014-05-04,96.478,96478
2014-05-05,96.214,96214
2014-05-06,96.103,96103
2014-05-07,96.201,96201
2014-05-08,96.357,96357
2014-05-09,96.383,96383
2014-05-10,96.174,96174
2014-05-11,95.82,95820
2014-05-12,96.119,96119
2014-05-13,96.327,96327
2014-05-14,97.135,97135
2014-05-15,97.348,97348
2014-05-16,96.999,96999
2014-05-17,96.47,96470
2014-05-18,95.976,95976
2014-05-19,95.571,95571
2014-05-20,95.869,95869
2014-05-21,95.822,95822
2014-05-22,95.636,95636
2014-05-23,95.775,95775
2014-05-24,96.181,96181
2014-05-25,96.325,96325
2014-05-26,96.101,96101
2014-05-27,95.968,95968
2014-05-28,95.951,95951
2014-05-29,96.062,96062
2014-05-30,96.361,96361
2014-05-31,96.484,96484
2014-06-01,96.462,96462
2014-06-02,96.349,96349
2014-06-03,96.146,96146
2014-06-04,95.724,95724
2014-06-05,96.127,96127
2014-06-06,96.263,96263
2014-06-07,96.34,96340
2014-06-08,96.523,96523
2014-06-09,96.46,96460
2014-06-10,96.522,96522
2014-06-11,96.883,96883
2014-06-12,96.878,96878
2014-06-13,96.524,96524
2014-06-14,96.239,96239
2014-06-15,96.241,96241
2014-06-16,96.258,96258
2014-06-17,96.231,96231
2014-06-18,96.306,96306
2014-06-19,96.381,96381
2014-06-20,96.303,96303
2014-06-21,96.283,96283
2014-06-22,96.419,96419
2014-06-23,96.459,96459
2014-06-24,96.214,96214
2014-06-25,95.797,95797
2014-06-26,95.982,95982
2014-06-27,96.233,96233
2014-06-28,95.974,95974
2014-06-29,95.818,95818
2014-06-30,96.295,96295
2014-07-01,96.316,96316
2014-07-02,96.617,96617
2014-07-03,96.953,96953
2014-07-04,95.983,95983
2014-07-05,95.955,95955
2014-07-06,95.846,95846
2014-07-07,96.055,96055
2014-07-08,95.927,95927
2014-07-09,95.877,95877
2014-07-10,95.757,95757
2014-07-11,96.02,96020
2014-07-12,96.017,96017
2014-07-13,95.943,95943
2014-07-14,96.172,96172
2014-07-15,96.673,96673
2014-07-16,96.75,96750
2014-07-17,96.702,96702
2014-07-18,96.492,96492
2014-07-19,96.08,96080
2014-07-20,95.911,95911
2014-07-21,96.006,96006
2014-07-22,96.1,96100
2014-07-23,96.015,96015
2014-07-24,95.895,95895
2014-07-25,95.953,95953
2014-07-26,96.087,96087
2014-07-27,96.306,96306
2014-07-28,95.903,95903
2014-07-29,95.651,95651
2014-07-30,95.814,95814
2014-07-31,96.103,96103
2014-08-01,95.8,95800
2014-08-02,95.655,95655
2014-08-03,95.963,95963
2014-08-04,96.304,96304
2014-08-05,96.547,96547
2014-08-06,96.391,96391
2014-08-07,96.236,96236
2014-08-08,96.05,96050
2014-08-09,96.039,96039
2014-08-10,95.828,95828
2014-08-11,96.205,96205
2014-08-12,96.182,96182
2014-08-13,95.567,95567
2014-08-14,96.096,96096
2014-08-15,96.229,96229
2014-08-16,96.691,96691
2014-08-17,96.413,96413
2014-08-18,95.908,95908
2014-08-19,95.971,95971
2014-08-20,96.225,96225
2014-08-21,96.339,96339
2014-08-22,96.214,96214
2014-08-23,96.264,96264
2014-08-24,96.585,96585
2014-08-25,96.309,96309
2014-08-26,95.63,95630
2014-08-27,96.129,96129
2014-08-28,96.399,96399
2014-08-29,96.439,96439
2014-08-30,96.54,96540
2014-08-31,96.322,96322
2014-09-01,96.536,96536
2014-09-02,96.563,96563
2014-09-03,96.316,96316
2014-09-04,96.223,96223
2014-09-05,96.154,96154
2014-09-06,96.015,96015
2014-09-07,96.073,96073
2014-09-08,96.225,96225
2014-09-09,96.334,96334
2014-09-10,96.162,96162
2014-09-11,96.077,96077
2014-09-12,96.341,96341
2014-09-13,96.55,96550
2014-09-14,96.338,96338
2014-09-15,96.151,96151
2014-09-16,96.11,96110
2014-09-17,95.887,95887
2014-09-18,95.901,95901
2014-09-19,96.115,96115
2014-09-20,96.281,96281
2014-09-21,96.333,96333
2014-09-22,96.541,96541
2014-09-23,96.455,96455
2014-09-24,96.115,96115
2014-09-25,96.597,96597
2014-09-26,97.073,97073
2014-09-27,97.179,97179
2014-09-28,97.128,97128
2014-09-29,97.14,97140
2014-09-30,97.184,97184
2014-10-01,97.193,97193
2014-10-02,97.226,97226
2014-10-03,96.94,96940
2014-10-04,96.405,96405
2014-10-05,96.148,96148
2014-10-06,95.87,95870
2014-10-07,95.673,95673
2014-10-08,95.785,95785
2014-10-09,95.742,95742
2014-10-10,96.11,96110
2014-10-11,96.1,96100
2014-10-12,95.855,95855
2014-10-13,95.628,95628
2014-10-14,95.684,95684
2014-10-15,95.582,95582
2014-10-16,95.724,95724
2014-10-17,96.189,96189
2014-10-18,96.777,96777
2014-10-19,96.896,96896
2014-10-20,96.646,96646
2014-10-21,96.045,96045
2014-10-22,96.637,96637
2014-10-23,96.952,96952
2014-10-24,96.641,96641
2014-10-25,96.608,96608
2014-10-26,96.994,96994
2014-10-27,96.965,96965
2014-10-28,96.548,96548
2014-10-29,96.463,96463
2014-10-30,96.93,96930
2014-10-31,97.087,97087
2014-11-01,96.9,96900
2014-11-02,96.481,96481
2014-11-03,95.536,95536
2014-11-04,94.27,94270
2014-11-05,94.904,94904
2014-11-06,95.76,95760
2014-11-07,95.667,95667
2014-11-08,95.857,95857
2014-11-09,95.503,95503
2014-11-10,95.775,95775
2014-11-11,95.277,95277
2014-11-12,95.103,95103
2014-11-13,95.723,95723
2014-11-14,95.483,95483
2014-11-15,94.94,94940
2014-11-16,94.933,94933
2014-11-17,95.036,95036
2014-11-18,95.381,95381
2014-11-19,96.325,96325
2014-11-20,96.841,96841
2014-11-21,96.645,96645
2014-11-22,96.602,96602
2014-11-23,96.691,96691
2014-11-24,96.73,96730
2014-11-25,96.527,96527
2014-11-26,96.006,96006
2014-11-27,95.447,95447
2014-11-28,95.281,95281
2014-11-29,95.65,95650
2014-11-30,95.556,95556
2014-12-01,94.987,94987
2014-12-02,95.354,95354
2014-12-03,95.792,95792
