"date","temp","vpd","ppfd","netrad","patm","snow","rain","tmin","tmax","vwind","fapar","co2","ccov","gpp","le","le_qc","nee","nee_qc"
2019-05-03,10.391,312.05,29.9755966464,71.31512,95777,0,1.50462962962963e-05,7.344,13.481,1.617,0.73,430.04,0.828573644161224,11.761,55.9018,-9999,-6.96216,1
2019-05-04,6.362,152.6125,14.5848164544,27.7092,95502,0,4.97685185185185e-05,0.688,10.684,2.461,0.73,443.94,0.94958359003067,7.71653,16.545,-9999,-4.21639,1
2019-05-05,4.746,237.833333333333,30.2096033136,79.2124,96190,0,1.04166666666667e-05,0.025,7.264,2.239,0.73,432.272,0.971451640129089,11.1794,47.9613,-9999,-8.09048,1
2019-05-06,6.619,381.4,30.9205073952,65.23726,96580,0,0,-2.033,9.734,0.671,0.73,461.013,0.939978539943695,14.927,46.0412,-9999,-11.2355,1
2019-05-07,9.197,545.625,49.6763994096,129.80071,96263,0,0,-2.242,14.466,0.773,0.73,477.18,0.516348242759705,16.9294,80.5046,-9999,-12.6103,0.979167
2019-05-08,9.149,62.1291666666667,11.5462834128,6.393976,95374,0,0.000277777777777778,6.65,10.796,1.63,0.73,463.393,1,6.26389,6.5952,-9999,-1.57773,1
2019-05-09,9.709,137.8125,23.7380840784,27.05209,95214,0,4.97685185185185e-05,5.379,11.438,2.958,0.52,433.568,0.784261226654053,12.8731,25.8353,-9999,-7.84335,1
2019-05-10,13.256,411.1,43.9534527552,134.3208,95825,0,0,8.089,16.871,1.606,0.52,440.106,0.792110443115234,17.4077,89.4301,-9999,-10.9887,1
2019-05-11,11.792,347.120833333333,31.1116927968,81.11819,96073,0,7.63888888888889e-05,7.646,14.431,2.825,0.52,449.044,0.856281757354736,15.0341,80.137,-9999,-8.79045,1
2019-05-12,10.338,474.570833333333,30.6124075008,57.19708,97312,0,4.62962962962963e-06,6.911,12.926,1.977,0.52,426.839,0.398827612400055,13.1779,69.2654,-9999,-7.33807,1
2019-05-13,10.934,598.225,44.014397544,89.98157,97515,0,0,3.611,13.507,3.851,0.52,430.331,0.841797232627869,15.874,102.786,-9999,-10.1099,1
2019-05-14,11.223,777.2875,60.2564502816,147.44655,97075,0,0,3.693,13.928,3.773,0.52,429.703,0.58428555727005,17.7617,128.673,-9999,-11.9002,1
2019-05-15,9.485,509.341666666667,36.3511678176,64.25723,96557,0,0,4.252,11.984,3.694,0.52,429.708,0.931810438632965,14.1638,71.6396,-9999,-8.8241,1
2019-05-16,10.324,472.970833333333,52.4706202512,128.311,95880,0,0,1.596,14.081,1.508,0.52,446.026,1,18.4066,86.0724,-9999,-12.8215,0.958333
2019-05-17,12.481,564.9,41.2454074896,93.95372,95260,0,6.94444444444444e-06,2.134,19.02,1.508,0.64,453.428,0.967723071575165,15.9396,73.0113,-9999,-9.31443,1
2019-05-18,14.244,446.379166666667,34.3758814704,84.19423,95173,0,0,8.641,17.555,1.08,0.64,446.21,1,18.1561,63.3943,-9999,-10.3951,1
2019-05-19,14.287,366.25,31.6541547216,85.80375,95134,0,0.000194444444444444,10.31,17.608,1.636,0.64,429.965,0.955944418907166,15.6724,70.1366,-9999,-7.2934,1
2019-05-20,11.52,19.7375,6.9965683632,2.795012,95377,0,0.000447916666666667,10.482,12.797,1.806,0.64,435.922,0.999582886695862,6.20992,3.37568,-9999,1.6859,1
2019-05-21,13.198,326.5125,14.6008077984,19.89363,96027,0,6.01851851851852e-05,10.657,15.556,1.743,0.64,426.476,1,10.8909,28.9712,-9999,-1.93292,1
2019-05-22,15.017,691.379166666667,57.7177355808,167.667,96469,0,0,5.75,19.63,0.993,0.64,447.356,0.5303915143013,22.721,133.489,-9999,-12.7425,0.979167
2019-05-23,16.247,889.533333333333,61.4231076672,158.6433,96379,0,0,5.052,20.842,1.059,0.64,481.744,0.808749258518219,20.5171,133.987,-9999,-9.57404,1
2019-05-24,17.6,940.079166666667,50.8354164864,131.34735,96086,0,0,5.981,21.945,1.122,0.64,476.987,0.9078009724617,23.9817,124.194,-9999,-11.2332,1
2019-05-25,15.123,339.491666666667,26.7051891168,64.11324,96211,0,8.44907407407407e-05,9.855,19.514,0.918,0.69,460.358,0.741034150123596,14.399,51.7318,-9999,-2.71385,1
2019-05-26,15.821,520.816666666667,41.97283596,125.2885,96251,0,0,9.148,20.713,0.698,0.69,448.082,0.411285281181335,17.5689,98.2227,-9999,-5.64219,1
2019-05-27,17.041,718.820833333333,50.0918189904,148.78804,95735,0,0,8.331,20.405,1.98,0.69,454.356,0.952560663223267,23.031,131.288,-9999,-10.3893,1
2019-05-28,11.208,140.258333333333,12.2852611872,6.28186,95712,0,0.000263888888888889,8.713,14.315,2.111,0.69,425.885,0.995826184749603,7.46855,6.27768,-9999,0.99449,1
2019-05-29,12.187,345.583333333333,32.7017654352,82.47045,96611,0,2.31481481481481e-06,7.863,16.673,1.159,0.69,436.047,0.693978309631348,15.4075,63.3526,-9999,-8.92721,1
2019-05-30,14.277,651.358333333333,49.966731144,145.8681,97178,0,0,5.503,19.743,0.476,0.69,454.888,0.685911297798157,14.2328,105.899,-9999,-9.27097,0.958333
2019-05-31,18.028,997.170833333333,61.6135823424,174.1388,97117,0,0,6.16,22.725,1.151,0.69,502.578,0.32206404209137,16.851,148.046,-9999,-10.8511,1
2019-06-01,20.612,1200.21666666667,63.1011326976,170.68289,96794,0,0,8.729,25.412,0.99,0.69,516.96,0.20121157169342,17.0987,150.112,-9999,-9.89613,1
2019-06-02,22.221,1293.97916666667,62.8724564784,176.5957,96421,0,0,8.994,27.607,0.766,0.77,522.132,0.000200120121007785,19.1502,156.897,-9999,-10.953,1
2019-06-03,21.476,1068.39583333333,48.5774387136,135.0923,96256,0,6.94444444444444e-06,11.682,26.223,1.489,0.77,503.169,0.795876502990723,16.2263,140.71,-9999,-7.74141,1
2019-06-04,23.094,1312.0375,59.4293424336,184.5538,95783,0,0,11.325,29.603,0.499,0.77,514.22,0.143877029418945,20.7187,149.324,-9999,-11.1233,1
2019-06-05,23.127,1291.35416666667,54.1118651904,149.1083,95343,0,0,13.235,27.837,1.465,0.77,492.855,0.152962028980255,18.7344,151.924,-9999,-8.3909,1
2019-06-06,11.75,217.2375,11.359184688,0.720860000000004,96043,0,2.77777777777778e-05,7.223,17.69,2.069,0.77,457.172,0.996546506881714,8.65344,20.5054,-9999,-2.06952,1
2019-06-07,15.061,463.091666666667,38.7642616272,103.85965,95984,0,2.89351851851852e-05,6.273,21.397,1.488,0.77,481.508,0.0451761744916439,19.3271,94.038,-9999,-11.6619,0.916667
2019-06-08,17.569,1142.99583333333,64.4804749584,198.78438,96918,0,8.10185185185185e-06,10.497,21.499,1.929,0.77,436.089,0.146311283111572,22.1095,195.781,-9999,-12.2995,1
2019-06-09,12.983,272.575,15.9039246528,20.12729,96739,0,8.33333333333333e-05,7.089,14.862,0.661,0.77,476.221,1,14.6781,11.3114,-9999,-6.61394,1
2019-06-10,14.851,113.4125,19.2434503248,34.59699,96136,0,0.000219907407407407,11.757,17.933,0.854,0.64,458.891,1,9.6256,22.1859,-9999,-0.687889,1
2019-06-11,14.555,312.454166666667,25.5884602608,56.3098,95778,0,4.86111111111111e-05,10.672,17.126,0.832,0.64,448.679,0.951614558696747,13.3326,45.809,-9999,-4.53815,1
2019-06-12,15.589,561.7375,53.2803153024,191.1587,95827,0,8.33333333333333e-05,10.652,19.707,1.576,0.64,445.691,0.58432549238205,20.4242,127.118,-9999,-11.1374,1
2019-06-13,18.842,1069.67916666667,64.0495970784,191.3347,96159,0,0,11.437,23.238,0.989,0.64,466.268,0.138871967792511,21.277,160.091,-9999,-10.7852,1
2019-06-14,20.31,922.325,42.3049228704,115.34123,96056,0,1.15740740740741e-06,10.371,24.638,1.051,0.64,478.052,1,19.9929,115.298,-9999,-8.11625,1
2019-06-15,18.662,678.716666666667,41.8438391184,121.20563,96246,0,0.00012037037037037,12.212,23.115,2.026,0.64,415.41,0.83874249458313,19.9931,116.268,-9999,-8.29902,1
2019-06-16,17.761,556.679166666667,45.3521623104,137.35194,96759,0,1.15740740740741e-06,11.171,21.684,0.927,0.64,429.418,0.518705546855927,19.338,109.053,-9999,-7.99286,1
2019-06-17,20.598,822.054166666667,63.59224464,196.12174,96445,0,0,11.546,24.559,1.442,0.64,443.218,0.892082810401917,20.7049,162.059,-9999,-8.02772,1
2019-06-18,22.725,1231.87916666667,56.5318885824,176.15775,96180,0,0,11.357,27.079,0.908,0.78,478.91,0.378325343132019,21.4824,160.369,-9999,-8.57339,1
2019-06-19,23.305,1376.05,60.0222659328,196.2717,95891,0,0,11.784,28.054,1.249,0.78,502.035,0.772823631763458,20.876,199.784,-9999,-8.44543,1
2019-06-20,19.339,540.016666666667,35.2708636896,99.55525,96145,0,2.08333333333333e-05,14.99,23.8,1.283,0.78,437.359,0.618201076984406,13.0496,97.5697,-9999,-2.93228,1
2019-06-21,19.676,578.479166666667,33.1996292784,81.21839,96356,0,0,12.681,22.669,0.919,0.78,446.602,0.869882464408875,12.5737,74.4272,-9999,-3.49689,0.979167
2019-06-22,19.441,446.070833333333,31.79168028,92.96982,96295,0,4.62962962962963e-06,15.592,22.539,0.981,0.78,426.865,1,14.6174,79.3467,-9999,-6.30164,1
2019-06-23,21.057,839.491666666667,58.1944553136,197.2948,96360,0,0,11.751,25.086,1.031,0.78,472.505,0.395629644393921,15.2669,154.216,-9999,-7.55625,0.979167
2019-06-24,24.472,1331.10416666667,62.275623984,192.9387,96484,0,0,12.623,30.227,0.793,0.78,502.854,0.342385113239288,12.9986,159.364,-9999,-5.25234,1
2019-06-25,27.118,1628.78333333333,60.4856595456,206.27171,96640,0,0,14.452,33.22,0.74,0.78,517.647,0.64586466550827,13.5376,184.395,-9999,-5.28778,1
2019-06-26,29.337,2032.91666666667,60.35399748,220.9508,96918,0,0,17.722,35.187,0.485,0.83,505.627,0,13.4176,185.135,-9999,-3.10513,0.979167
2019-06-27,29.144,1786.675,59.8623524928,223.017,96848,0,0,17.944,34.169,1.502,0.83,497.518,0,14.7857,223.679,-9999,-2.92496,0.979167
2019-06-28,26.901,2009.67083333333,62.7832603152,183.61871,96690,0,0,18.503,30.931,1.303,0.83,445.409,0,13.1756,166.083,-9999,-0.857745,1
2019-06-29,26.396,1974.57083333333,64.4143774032,186.9115,96436,0,0,13.979,31.36,1.136,0.83,467.887,0,15.8816,151.538,-9999,-2.82657,1
2019-06-30,28.606,1949.0125,60.1498413216,199.7544,96415,0,0,15.221,34.189,1.006,0.83,507.286,0.0172625295817852,16.3162,162.59,-9999,-1.20722,1
2019-07-01,26.543,1779.34166666667,47.1565189584,163.0477,96427,0,0.000108796296296296,20.698,31.941,1.742,0.83,430.86,0.278417468070984,10.5128,172.955,-9999,5.04353,1
2019-07-02,23.634,1050.37083333333,56.245998888,190.74699,96501,0,3.93518518518519e-05,17.65,27.551,1.452,0.83,444.497,0.791439294815063,11.6863,171.961,-9999,2.48788,0.979167
2019-07-03,23.038,1334.85,51.3373670064,154.0818,96513,0,2.31481481481481e-06,16.991,27.26,1.341,0.83,436.456,0.878264248371124,11.7378,122.556,-9999,1.95123,1
2019-07-04,23.991,1681.4375,60.503250024,177.21913,96585,0,0,15.541,28.336,1.238,0.66,434.414,0.484208583831787,11.743,133.832,-9999,1.26623,1
2019-07-05,25.728,1822.3125,60.1361598384,179.23917,96405,0,0,13.604,30.806,0.809,0.66,478.624,0.274159550666809,11.1743,131.93,-9999,1.37179,1
2019-07-06,20.446,682.370833333333,32.0637108096,75.53752,96081,0,5.32407407407407e-05,12.947,24.925,1.108,0.66,495.163,1,5.47738,63.5596,-9999,4.12693,0.979167
2019-07-07,22.702,1146.425,47.3658278832,154.11424,95972,0,5.6712962962963e-05,15.892,27.564,1.509,0.66,450.319,0.205600559711456,4.01672,110.931,-9999,5.65789,1
2019-07-08,21.325,1018.92083333333,40.237775136,122.94191,96224,0,0,15.224,24.947,1.126,0.66,432.74,0.695960223674774,5.03211,76.5809,-9999,3.50534,1
2019-07-09,20.093,1164.375,53.9016678576,149.36624,96283,0,0,13.284,24.12,1.67,0.66,424.756,0.60582834482193,3.90914,75.2064,-9999,3.48484,1
2019-07-10,19.916,1434.82083333333,62.569687032,165.73064,96400,0,0,9.999,24.646,1.607,0.66,427.796,0.00345348170958459,4.58204,66.9947,-9999,1.90544,0.958333
2019-07-11,17.919,794.8625,22.0257664992,51.65691,96210,0,0,9.783,21.939,0.363,0.66,472.526,0.977845370769501,4.58678,30.7644,-9999,0.802509,1
2019-07-12,21.055,1060.3875,32.9610028896,88.64975,96083,0,2.5462962962963e-05,11.313,26.691,1.948,0.42,449.639,0.808871567249298,1.55827,55.1304,-9999,4.08654,1
2019-07-13,20.832,1307.06666666667,50.627706696,134.1392,96367,0,0,14.111,24.491,1.366,0.42,420.318,0.89340603351593,2.24611,42.2081,-9999,2.75558,1
2019-07-14,19.824,1231.01666666667,57.2470570224,168.1346,96135,0,7.75462962962963e-05,10.009,25.542,2.249,0.42,445.18,0.544377028942108,2.3236,41.8921,-9999,1.68565,1
2019-07-15,18.824,773.2375,40.850776656,118.015105,96162,0,2.08333333333333e-05,13.066,23.354,2.006,0.42,423.853,0.65048086643219,-3.17812,42.5394,-9999,6.52881,1
2019-07-16,22.35,1460.91666666667,61.2525333312,162.48293,96296,0,0,10.554,27.755,0.925,0.42,464.22,0.0860279202461243,1.51509,46.1271,-9999,1.48587,1
2019-07-17,23.304,1817.87083333333,52.4203363584,134.708,96053,0,0,9.953,28.768,1.206,0.42,467.647,0.714617073535919,2.90637,40.75,-9999,-0.518517,1
2019-07-18,23.276,1887.74583333333,45.1361014848,135.2634,96041,0,0,12.01,28.384,1.122,0.42,461.492,0.499635756015778,-1.42612,30.6539,-9999,3.10354,1
2019-07-19,24.751,1842.7625,57.8353608,155.5892,96246,0,0,14.956,29.512,1.207,0.42,451.776,0.434278130531311,-1.96001,38.6553,-9999,3.89423,1
2019-07-20,25.156,2010.825,49.4964079488,134.83709,96252,0,0,12.658,31.094,1.911,0.7,474.528,0.314579665660858,-0.385798,37.439,-9999,3.0141,1
2019-07-21,24.259,1140.20416666667,42.36817752,112.55972,96801,0,7.75462962962963e-05,18.339,28.76,1.04,0.7,452.415,0.459355711936951,-2.9563,60.9983,-9999,6.22578,1
2019-07-22,26.388,1896.10833333333,50.9541077952,129.7656,96975,0,0,14.754,31.344,0.726,0.7,482.197,0.966242611408234,0.0741095,46.4106,-9999,3.97493,1
2019-07-23,28.219,2470.57916666667,57.7058309136,141.0354,96639,0,0,15.155,34.372,0.943,0.7,493.352,0.0204168036580086,1.51406,43.8908,-9999,3.52859,1
2019-07-24,29.863,2802.625,55.5491316528,137.7383,96367,0,0,16.041,36.176,1.144,0.7,508.283,0.0217710211873055,1.46244,39.807,-9999,4.67515,1
2019-07-25,29.868,3053.98333333333,55.686301848,134.2561,96206,0,0,15.072,36.424,1.221,0.7,506.878,0.773282945156097,2.05007,59.9577,-9999,5.33339,1
2019-07-26,29.115,2621.25416666667,48.0221837136,126.1976,95801,0,6.59722222222222e-05,18.882,34.957,2.227,0.7,437.931,0.804512619972229,3.22715,42.3177,-9999,5.27889,1
2019-07-27,21.441,819.629166666667,37.895931648,95.27913,95195,0,0.000315972222222222,17.322,27.403,1.412,0.7,453.732,0.999182641506195,0.721991,52.3801,-9999,6.65726,1
2019-07-28,16.749,106.65,8.7147494352,-1.63468,95236,0,0.000329861111111111,15.281,17.542,1.946,0.65,450.674,1,-0.0104399,7.3405,-9999,6.3667,1
2019-07-29,20.637,888.0375,37.818640152,100.48314,95862,0,0,14.539,23.518,0.949,0.65,461.371,1,0.650723,59.1752,-9999,6.3983,1
2019-07-30,22.649,1274.15833333333,57.0777264576,137.51658,96142,0,6.48148148148148e-05,14.578,28.58,2.944,0.65,470.17,0.505621910095215,1.39649,53.0828,-9999,6.04951,0.979167
2019-07-31,19.957,820.095833333333,36.8744401296,85.0309,96489,0,0,15.483,22.636,1.903,0.65,454.774,0.95233952999115,0.312425,61.3719,-9999,6.6097,1
2019-08-01,21.885,1417.88333333333,54.440753832,121.04794,96364,0,0,12.586,26.447,1.331,0.65,454.2,0.255383551120758,1.29374,51.0082,-9999,6.39863,0.958333
2019-08-02,20.109,716.095833333333,33.4087605216,73.41819,96234,0,1.38888888888889e-05,14.441,24.345,1.191,0.65,488.503,0.453299641609192,3.58011,40.2338,-9999,3.85218,1
2019-08-03,22.325,1444.31666666667,52.7783647824,128.156903,96298,0,0,13.207,25.939,1.615,0.65,468.866,0.651400744915009,2.63263,53.8115,-9999,5.68069,1
2019-08-04,22.972,1603.5,55.1164769568,119.90356,96245,0,0,11.243,28.453,0.549,0.65,514.04,0.0634493827819824,2.45279,38.4077,-9999,6.24055,0.979167
2019-08-05,25.014,1619.45833333333,44.9458044912,119.055,96092,0,2.77777777777778e-05,15.967,30.143,1.571,0.65,489.212,0.268695890903473,2.97377,45.6103,-9999,7.01237,1
2019-08-06,20.484,261.8625,21.0733931232,41.75344,96040,0,0.000234953703703704,17.364,22.941,1.063,0.65,464.434,0.923255205154419,2.11151,37.6482,-9999,6.9265,1
2019-08-07,18.707,254.291666666667,15.9225812208,24.13423,95865,0,0.000104166666666667,15.21,21.602,1.542,0.65,489.244,0.983918190002441,0.608748,28.418,-9999,7.62254,1
2019-08-08,21.818,1000.47083333333,50.2583066496,124.43848,96075,0,1.15740740740741e-06,14.138,27.284,0.544,0.65,490.543,0.0241832435131073,3.01135,64.6775,-9999,6.12044,1
2019-08-09,25.529,1579.575,50.7176135856,134.99668,95943,0,1.15740740740741e-05,14.243,31.337,1.516,0.65,507.108,0.965035498142242,4.06052,63.4972,-9999,5.95337,0.9375
2019-08-10,19.739,399.075,21.893926752,58.60203,96445,0,0.000173611111111111,15.645,23.078,1.583,0.65,465.53,0.947184145450592,1.21843,52.3488,-9999,6.81805,1
2019-08-11,20.438,839.295833333333,45.9699612336,123.11203,96301,0,0.000163194444444444,12.41,27.142,1.884,0.65,500.546,0.790091276168823,1.415,93.1671,-9999,5.67979,1
2019-08-12,17.56,406.35,28.7694939456,71.85859,96401,0,1.50462962962963e-05,13.865,20.938,1.563,0.65,435.308,0.986409425735474,0.19235,67.4447,-9999,5.88132,1
2019-08-13,17.356,744.9875,36.267479784,87.0089,96600,0,2.31481481481481e-06,10.597,19.818,2.045,0.53,453.543,0.972697496414185,1.1544,81.7226,-9999,4.52062,1
2019-08-14,18.098,1026.525,55.1864835072,142.25165,96546,0,0,8.146,22.485,0.653,0.53,482.695,0.615935862064362,-0.201282,75.0372,-9999,5.97399,0.958333
2019-08-15,18.595,726.7875,32.2285993344,93.91781,96366,0,0,10.091,23.747,2.514,0.53,465.571,0.552582085132599,0.60163,70.3318,-9999,5.68705,1
2019-08-16,20.45,1187.55833333333,51.5457875232,123.56544,96489,0,0,10.824,24.39,0.612,0.53,484.891,0.9959317445755,2.5265,51.6455,-9999,4.20485,1
2019-08-17,20.099,773.754166666667,24.8103925344,59.9666,96133,0,0,10.931,24.456,0.86,0.53,509.818,0.64163738489151,2.09207,29.282,-9999,4.97827,1
2019-08-18,25.475,1701.025,48.3084287712,134.706,95852,0,0.000128472222222222,12.942,31.189,1.8,0.53,504.784,0.237350344657898,3.66732,69.5248,-9999,5.47914,0.9375
2019-08-19,18.723,306.233333333333,18.4136772528,43.13741,96478,0,0.000215277777777778,15.518,21.069,1.435,0.53,445.23,0.996602475643158,1.6629,43.5524,-9999,6.01822,1
2019-08-20,15.613,112.033333333333,7.9036329312,-4.62927,96940,0,0.000177083333333333,12.687,16.871,1.042,0.53,455.678,1,1.4975,9.89285,-9999,5.10107,1
2019-08-21,16.836,480.795833333333,39.9772939104,95.17481,97181,0,1.15740740740741e-06,10.207,19.933,2.803,0.64,442.188,0.999168276786804,1.9539,84.4348,-9999,4.54899,1
2019-08-22,17.385,418.608333333333,34.001150976,85.36753,97050,0,0,9.923,20.901,1.355,0.64,474.96,1,1.92706,48.8515,-9999,4.45618,1
2019-08-23,18.191,480.2375,37.5075196704,94.37748,96976,0,0,9.852,21.896,1.515,0.64,508.128,0.931923985481262,2.02102,45.04,-9999,4.29249,1
2019-08-24,20.113,644.558333333333,44.5344715872,113.9889,96678,0,0,10.801,25.586,0.782,0.64,517.162,0.529451847076416,1.41217,48.6907,-9999,5.34579,0.979167
2019-08-25,22.689,1128.27083333333,46.5524015184,118.0771,96581,0,0,11.829,28.833,0.694,0.64,526.767,0,1.66587,48.4793,-9999,5.952,0.979167
2019-08-26,23.047,1533.92083333333,50.1726641184,114.43739,96509,0,0,10.646,29.241,0.564,0.64,548.705,0.0252083316445351,3.01396,47.9947,-9999,4.72199,1
2019-08-27,23.588,1419.175,45.0062162352,113.91213,96426,0,0,11.293,29.078,1.118,0.64,527.144,0.351623117923737,3.35474,50.1751,-9999,4.89315,1
2019-08-28,24.885,1328.74583333333,43.955762616,126.7843,96422,0,6.94444444444444e-06,17.915,29.762,1.112,0.64,469.269,0.234903872013092,3.04797,60.9124,-9999,6.23765,1
2019-08-29,24.699,1236.55,43.81628256,124.1857,96663,0,0,18.142,28.76,1.321,0.76,476.703,0.673266112804413,4.10542,50.7441,-9999,4.63472,1
2019-08-30,24.348,1169.04166666667,46.123478136,135.1893,96756,0,0,14.715,28.805,1.152,0.76,527.289,0.438103795051575,3.90502,59.3311,-9999,4.31012,1
2019-08-31,24.453,1226.94583333333,43.7405901984,125.01623,96268,0,0,13.866,29.472,1.108,0.76,533.734,0.0469717457890511,2.94798,51.4811,-9999,4.87012,1
2019-09-01,21.201,722.15,22.6078514208,53.21751,96195,0,2.31481481481481e-05,16.679,24.151,1.82,0.76,461.332,0.818353235721588,2.31522,42.4329,-9999,4.59469,1
2019-09-02,16.404,461.741666666667,12.5080739136,29.2053,96775,0,1.50462962962963e-05,10.101,18.408,1.806,0.76,448.776,0.987366735935211,2.33093,24.9146,-9999,3.02906,1
2019-09-03,16.625,730.729166666667,43.086899592,95.008591,97019,0,1.15740740740741e-06,7.176,22.478,1.115,0.76,501.703,0.123454511165619,1.58064,49.3117,-9999,2.72966,1
2019-09-04,19.618,1013.94583333333,46.7082282816,107.43656,96486,0,0,7.37,25.236,1.177,0.76,502.308,0,2.987,46.1204,-9999,1.98716,1
2019-09-05,15.612,645.008333333333,20.0721573072,39.58612,96602,0,0,10.871,16.859,2.552,0.76,451.84,0.995592474937439,1.01367,30.7318,-9999,3.17081,1
2019-09-06,14.562,503.85,15.2980303968,37.83924,96766,0,0,11.599,16.603,1.672,0.66,449.18,1,1.11361,19.0367,-9999,2.9228,1
2019-09-07,16.672,777.129166666667,30.579891768,73.40369,96531,0,2.31481481481481e-06,10.39,19.654,1.663,0.66,452.388,0.343562245368958,2.75961,35.9625,-9999,2.16209,1
2019-09-08,11.261,137.241666666667,12.34442916,7.5959,96343,0,0.000171296296296296,9.783,12.943,1.402,0.66,441.84,0.99485194683075,1.36061,14.2338,-9999,2.88383,1
2019-09-09,14.345,608.129166666667,41.8756441248,100.50904,96237,0,0,8.06,17.484,1.054,0.66,459.384,0.773438811302185,2.51596,71.2741,-9999,2.14555,1
2019-09-10,16.835,758.579166666667,40.9836824928,83.91856,96251,0,0,6.973,21.03,1.599,0.66,470.55,0.999582886695862,1.50583,59.243,-9999,3.6604,1
2019-09-11,16.955,628.675,30.3588558576,60.21528,97021,0,0,7.214,20.624,0.849,0.66,487.475,0.981253623962402,1.92921,37.2218,-9999,3.46257,1
2019-09-12,19.481,1053.94166666667,43.3612399824,88.87906,97657,0,0,7.83,24.748,0.575,0.66,496.782,0.112138628959656,2.30961,42.3692,-9999,3.48002,1
2019-09-13,20.813,1076.01666666667,43.0655778,105.36071,97682,0,0,8.431,26.412,1.052,0.66,501.875,0,2.98041,40.7382,-9999,2.98746,1
2019-09-14,20.379,672.491666666667,38.2377910464,86.29751,97452,0,0,11.893,24.464,1.036,0.66,507.926,0.969105005264282,5.04398,40.9409,-9999,0.728254,0.979167
2019-09-15,21.351,846.745833333333,36.9856688112,89.87827,97060,0,0,11.603,26.991,1.133,0.66,512.41,0,4.85545,44.1154,-9999,0.832815,1
2019-09-16,23.544,1245.35833333333,40.9326878736,95.25163,96644,0,0,11.631,28.681,1.226,0.66,466.808,0,4.12615,45.421,-9999,1.74431,0.9375
2019-09-17,21.669,1203.2375,40.8314093616,90.367549,96484,0,0,11.421,25.422,1.983,0.66,451.246,0.0445905886590481,2.98164,48.179,-9999,2.08227,1
2019-09-18,16.156,761.783333333333,31.4961957792,79.24352,96708,0,0,9.81,19.234,3.304,0.66,413.33,0.451381385326385,3.45547,38.9331,-9999,0.62154,1
2019-09-19,14.808,912.345833333333,39.8703295872,69.01825,96971,0,0,7.572,18.018,3.954,0.66,411.443,0.00679502263665199,1.97171,43.6461,-9999,1.76622,0.979167
2019-09-20,14.202,796.25,39.139702848,63.58712,96991,0,0,5.45,18.966,2.423,0.66,418.702,0,0.449106,21.5229,-9999,2.62338,0.979167
2019-09-21,16.998,849.85,37.25983152,71.58614,96453,0,0,4.054,24.086,0.633,0.66,451.162,0.0121086500585079,0.753485,18.3979,-9999,3.8987,0.958333
2019-09-22,20.119,902.025,29.9114535888,74.1835,95837,0,6.48148148148148e-05,11.555,24.575,1.643,0.74,458.228,0.588500618934631,3.51009,24.3562,-9999,2.16685,1
2019-09-23,16.134,451.220833333333,23.0445927936,47.85236,96351,0,0.000126157407407407,10.261,18.91,1.426,0.74,425.713,0.353317856788635,0.254521,44.457,-9999,4.80616,1
2019-09-24,12.04,128.095833333333,11.4380753184,14.6868,96040,0,6.13425925925926e-05,7.146,15.668,1.044,0.74,463.28,0.783026278018951,-0.958969,14.5615,-9999,5.32459,1
2019-09-25,16.077,492.654166666667,28.1906072928,79.31647,95844,0,2.43055555555556e-05,11.562,18.604,2.276,0.74,433.356,0.544592976570129,0.511147,67.2723,-9999,4.95625,1
2019-09-26,15.826,172.525,10.631578536,93.301855,96169,0,0.000121527777777778,12.908,18.726,2.005,0.74,426.425,0.996855556964874,0.272617,24.4469,-9999,5.27413,1
2019-09-27,18.893,665.479166666667,33.5875082112,104.92215,96164,0,4.16666666666667e-05,12.703,23.085,2.014,0.74,430.846,0.938788771629333,1.19854,82.977,-9999,4.99436,1
2019-09-28,16.772,696.070833333333,31.6047592368,74.0195,96497,0,4.62962962962963e-06,9.893,20.165,2.819,0.74,424.298,0.485667049884796,1.4398,73.6479,-9999,4.27858,1
2019-09-29,17.324,966.5,36.0615468096,67.37481,95894,0,0,5.689,24.024,2.841,0.74,468.592,0.0103580057621002,-1.50083,64.0003,-9999,7.30627,0.958333
2019-09-30,17.73,742.145833333333,27.6493891392,49.67489,96083,0,0,8.208,20.907,3.915,0.58,428.265,0.639408528804779,-0.171068,48.6139,-9999,5.98973,1
2019-10-01,16.844,620.775,31.2579247536,66.629248,95659,0,4.86111111111111e-05,6.89,22.031,2.02,0.58,453.668,0.585086941719055,0.304963,37.5989,-9999,4.80614,0.9375
2019-10-02,16.804,210.120833333333,17.148939624,45.66991,95698,0,0.000147465277777778,7.534,15.944,2.541,0.58,434.013,0.989641964435577,-0.209233,36.6547,-9999,4.99408,0.270833
2019-10-03,16.804,276.179166666667,27.2600887536,67.05444,96479,0,1.05439814814815e-05,4.424,13.095,1.269,0.58,436.756,0.594413101673126,-1.48269,35.2841,-9999,5.11083,0
2019-10-04,16.804,126.420833333333,7.1861546304,42.7126,95933,0,3.64467592592593e-05,5.279,12.072,2.788,0.58,436.756,1,-1.21218,35.8401,-9999,5.09106,0
2019-10-05,14.567,121.225,5.4136029888,50.46188,96049,0,6.21643518518519e-05,10.317,13.823,2.291,0.58,435.642,1,-0.650876,47.0375,-9999,5.26799,0
