date,temp,vpd,ppfd,netrad,patm,snow,rain,tmin,tmax,vwind,fapar,lai,co2,ccov,gpp,le,nee,nee_qc
2017-09-13,15.023,432.30000000000007,1.8524220000000003e-4,-8.077619975587481,96263,0,2.3148148148148148e-6,7.282,19.082,4.49,0.3,0.6000000000000001,405.083,0.9646735414862632,0.390589,60.4392,4.17573,1
2017-09-14,12.277,365.6,1.0532723999999999e-4,-39.90572408506563,95970,0,6.018518518518519e-5,7.209,19.929,5.474,0.8,2.7,397.055,0.9646735414862632,0.0960261,44.8027,4.09266,1
2017-09-15,11.915,385.59999999999997,4.6631136000000004e-4,119.6125474945506,96089,0,0,2.41,16.396,1.5,0.8,2.7,421.144,0.9646735414862632,5.20971,72.9485,-1.94779,1
2017-09-16,12.504,294.9,3.6065159999999996e-4,74.62045076508713,95849,0,2.662037037037037e-5,3.939,16.421,1.395,0.8,2.7,421.707,0.9646735414862632,2.72454,50.0849,0.462323,1
2017-09-17,10.788,134.8,3.0056952e-4,58.65449532186591,96040,0,2.1874999999999998e-4,6.541,14.486,1.059,0.8,2.7,411.539,0.9646735414862632,0.691496,48.6544,2.57335,0.979167
2017-09-18,11.516,230.6,2.2510584e-4,28.94973901959048,96324,0,2.662037037037037e-5,7.805,13.707,1.328,0.8,2.7,398.244,0.9646735414862632,1.61203,40.0423,2.37767,1
2017-09-19,10.247,120.10000000000001,2.2055052e-4,34.586218610128014,96519,0,7.638888888888889e-5,8.408,13.148,1.769,0.8,2.7,409.791,0.9646735414862632,0.765619,32.2365,3.36811,1
2017-09-20,13.146,298.09999999999997,3.2669988e-4,75.30366818188901,96793,0,2.8935185185185185e-7,6.031,16.308,1.13,0.8,2.7,416.033,0.9646735414862632,2.3175,53.4471,2.68007,1
2017-09-21,11.825,226.79999999999998,3.86172e-4,101.64619486760262,96634,0,0,2.616,17.296,1.129,0.8,2.7,449.864,0.9646735414862632,6.37712,47.3171,-1.51133,1
2017-09-22,14.974,417.1,3.954744e-4,106.00044479099228,96706,0,0,3.784,20.967,0.957,0.73,2.1,447.901,0.9646735414862632,5.36659,45.3034,1.09473,0.916667
2017-09-23,15.864,430.99999999999994,3.8575584e-4,109.48814323772103,96730,0,0,6.821,20.879,1.025,0.73,2.1,445.893,0.9646735414862632,4.24199,42.0464,3.10742,1
2017-09-24,16.938,462.4,4.0555608e-4,109.40156471181092,96637,0,0,8.588,20.952,0.68,0.73,2.1,444.776,0.9646735414862632,3.81892,38.2687,4.27767,0.979167
2017-09-25,15.252,336.6,3.917514e-4,101.96268938174586,96517,0,1.3888888888888888e-5,5.774,20.598,0.701,0.73,2.1,458.708,0.9646735414862632,3.38147,36.306,3.60502,0.979167
2017-09-26,12.477,77.2,1.2237552e-4,41.41303006588777,96725,0,3.472222222222222e-6,6.577,15.066,0.604,0.73,2.1,465.714,0.9646735414862632,3.10507,15.5916,2.75945,0.979167
2017-09-27,16.554,247.10000000000002,3.3735684000000003e-4,106.20616602430925,96887,0,4.6296296296296296e-6,10.104,21.137,0.461,0.73,2.1,463.292,0.9646735414862632,3.10253,41.4204,3.5445,1
2017-09-28,16.447,263.9,2.6496539999999996e-4,76.00665858019318,97096,0,0,8.914,20.426,0.744,0.73,2.1,486.543,0.9646735414862632,3.71212,34.4858,2.2882,1
2017-09-29,18.345,388.5,3.3797496e-4,105.47634412395956,96883,0,0,11.069,23.15,0.476,0.73,2.1,499.151,0.9646735414862632,3.21446,38.0807,2.96507,1
2017-09-30,16.159,243.7,1.5195347999999998e-4,45.80643737330695,96476,0,1.736111111111111e-5,10.921,18.577,2.196,0.73,1.7000000000000002,462.738,0.9646735414862632,1.68363,30.7059,3.32308,1
2017-10-01,13.034,169.1,2.681784e-4,70.05663333592139,96770,0,0,7.434,16.018,0.885,0.73,1.7000000000000002,428.978,0.9109248146414756,2.40071,38.8724,1.5604,0.979167
2017-10-02,13.767,156.4,1.2340367999999998e-4,50.67022497079074,96686,0,1.3888888888888888e-5,9.452,16.483,2.379,0.73,1.7000000000000002,430.506,0.9109248146414756,2.34479,31.5843,2.20251,1
2017-10-03,15.343,336.5,1.9754544e-4,53.29841972400226,96674,0,7.175925925925926e-5,9.359,17.367,3.338,0.73,1.7000000000000002,399.167,0.9109248146414756,2.29125,54.3485,2.81259,1
2017-10-04,12.241,163.7,2.3257631999999996e-4,48.789299385927904,97101,0,0,5.152,15.402,0.945,0.73,1.7000000000000002,448.598,0.9109248146414756,3.54293,36.0123,0.387221,1
2017-10-05,16.119,658,3.5561484e-4,97.6857430132302,96514,0,1.1574074074074074e-6,6.465,22.422,3.295,0.73,1.7000000000000002,415.039,0.9109248146414756,3.98738,73.9842,1.54579,1
2017-10-06,10.781,309.90000000000003,1.8572568e-4,49.779695249131805,96743,0,1.736111111111111e-5,6.236,12.104,1.88,0.73,1.7000000000000002,404.577,0.9109248146414756,1.88815,41.5777,2.51031,1
2017-10-07,10.099,227.1,3.3017196e-4,85.81184082583638,96923,0,0,1.244,14.121,1.067,0.73,1.7000000000000002,427.984,0.9109248146414756,3.4673,37.133,0.805618,0.979167
2017-10-08,11.235,160.1,1.0700412000000002e-4,43.71643587163334,96606,0,3.8194444444444444e-5,7.407,13.477,1.549,0.63,1.2000000000000002,414.541,0.9109248146414756,2.44922,20.1284,2.57266,1
2017-10-09,12.683,226.2,1.8098268e-4,51.97013460168233,96676,0,0,5.814,14.585,0.917,0.63,1.2000000000000002,442.474,0.9109248146414756,3.1669,29.7644,2.30281,1
2017-10-10,12.481,232.20000000000002,3.2503320000000003e-4,81.29460800169744,96729,0,0,3.321,16.917,0.902,0.63,1.2000000000000002,449.205,0.9109248146414756,5.58787,40.2651,-0.283926,0.979167
2017-10-11,13.353,257.6,3.2690388e-4,76.08260031170215,96754,0,0,4.219,18.183,1.389,0.63,1.2000000000000002,454.735,0.9109248146414756,6.09161,42.6115,-0.606058,0.979167
2017-10-12,16.499,405.1,3.31092e-4,81.56558083316992,97116,0,0,7.723,20.888,1.671,0.63,1.2000000000000002,433.518,0.9109248146414756,5.46346,45.9892,0.831346,1
2017-10-13,14.566,210.9,3.0811752e-4,80.89540174517214,97356,0,0,5.601,20.209,0.603,0.63,1.2000000000000002,475.495,0.9109248146414756,5.42712,33.8376,0.0649069,0.979167
2017-10-14,13.791,186.8,2.596308e-4,61.32793072741748,97390,0,0,5.199,20.34,0.481,0.63,1.2000000000000002,481.13,0.9109248146414756,5.19365,29.5993,0.169748,1
2017-10-15,15.574,327.7,3.0629987999999996e-4,76.02519229352981,97340,0,0,5.378,21.777,0.616,0.63,1.2000000000000002,482.968,0.9109248146414756,5.67841,33.2895,0.152915,1
2017-10-16,16.08,352.4,3.1259327999999997e-4,64.40452629926682,97279,0,0,3.708,22.533,0.535,0.66,1.3,492.447,0.9109248146414756,6.97466,32.2036,-1.10111,1
2017-10-17,15.175,333.3,3.1331136e-4,64.97218706226789,96912,0,0,3.759,21.608,0.478,0.66,1.3,492.519,0.9109248146414756,7.47242,39.9493,-1.76406,1
2017-10-18,13.759,307.4,2.97738e-4,59.9085075474801,96313,0,0,2.941,19.901,0.66,0.66,1.3,491.127,0.9109248146414756,7.09354,34.5478,-1.77889,0.895833
2017-10-19,14.233,317.7,2.3778852e-4,60.221685883420264,96067,0,0,5.919,19.428,0.901,0.66,1.3,487.39,0.9109248146414756,5.98727,31.7579,-0.21077,1
2017-10-20,13.118,179.7,1.462476e-4,42.39588936295735,96311,0,0,6.326,16.088,1.149,0.66,1.3,466.96,0.9109248146414756,5.21125,26.1678,0.558181,1
2017-10-21,16.189,296.4,1.9416924e-4,57.779077309300874,96420,0,3.7037037037037037e-5,8.107,19.663,2.416,0.66,1.3,451.077,0.9109248146414756,7.69224,40.2451,-0.840965,0.979167
2017-10-22,9.132,133,1.81866e-4,59.21679773851264,96608,0,5.555555555555555e-5,6.442,10.861,2.751,0.66,1.3,405.316,0.9109248146414756,5.35624,37.213,-0.535338,1
2017-10-23,8.215,48.199999999999996,8.016383999999999e-5,44.25475877186631,96958,0,1.585648148148148e-4,6.177,10.002,2.199,0.66,1.3,407.684,0.9109248146414756,3.68797,11.498,0.73052,1
2017-10-24,11.908,148.6,2.4443688e-4,67.83705447488722,97222,0,0,6.533,15.412,0.563,0.57,1,441.462,0.9109248146414756,5.81463,30.63,-0.807226,1
2017-10-25,13.354,170.1,2.4769068e-4,60.417117804030795,97153,0,0,4.139,17.953,0.981,0.57,1,474.335,0.9109248146414756,6.55837,32.9618,-1.56463,0.979167
2017-10-26,13.179,159.4,2.209626e-4,51.03615107238318,97199,0,0,5.182,17.987,1.261,0.57,1,487.415,0.9109248146414756,6.65959,28.2822,-1.81076,0.979167
2017-10-27,12.653,179.8,8.868288e-5,1.0979970225482703,97221,0,2.7777777777777776e-5,3.557,14.98,2.222,0.57,1,441.088,0.9109248146414756,2.45636,25.9982,2.2405,1
2017-10-28,7.967,182.4,2.0123784e-4,36.079358579685675,97212,0,0,0.739,11.653,1.794,0.57,1,446.146,0.9109248146414756,6.12222,32.1466,-2.88077,1
2017-10-29,9.029,144.2,3.2278919999999995e-5,18.0851060422587,96485,0,6.36574074074074e-5,6.087,9.817,3.227,0.57,1,411.355,0.9109248146414756,1.30995,17.5721,2.3357,1
2017-10-30,6.856,210.1,2.1855131999999998e-4,30.68491611305774,96956,0,0,1.621,8.851,1.865,0.57,1,414.469,0.9109248146414756,4.15453,30.1061,-1.27108,1
2017-10-31,6.648,159.1,2.5039776e-4,36.481195389904315,97152,0,0,-0.188,9.884,1.074,0.57,1,435.339,0.9109248146414756,5.73393,24.9538,-3.11519,0.979167
2017-11-01,7.067,136.1,2.3205611999999997e-4,41.264792912532016,96962,0,0,-2.246,12.192,0.607,0.57,1,468.386,0.5937590301036835,5.89118,21.3001,-3.13444,1
2017-11-02,9.853,158.7,1.7409155999999998e-4,30.341843074847077,96465,0,0,2.326,13.687,1.981,0.57,1,452.677,0.5937590301036835,5.26166,22.0738,-1.41348,1
2017-11-03,11.853,173.8,2.2724988e-4,42.041804636850486,96196,0,0,3.226,16.162,0.432,0.57,1,476.513,0.5937590301036835,5.30193,22.6789,-1.13931,0.958333
2017-11-04,10.512,97.1,1.4360988e-4,40.80506525420742,95925,0,0,4.239,13.961,0.591,0.57,1,491.139,0.5937590301036835,5.24368,19.1115,-1.12494,1
2017-11-05,7.792,79.7,2.6999399999999998e-5,17.0748901242884,95787,0,2.6041666666666666e-4,4.24,9.83,1.784,0.57,1,431.585,0.5937590301036835,1.41942,6.38361,2.41843,1
2017-11-06,4.894,134.8,6.0985799999999995e-5,28.20422546621478,96421,0,5.902777777777777e-5,3.208,5.816,2.862,0.57,1,410.835,0.5937590301036835,1.5794,26.4536,1.43912,1
2017-11-07,5.434,131.5,5.4988199999999996e-5,24.38947424208982,96243,0,5.787037037037037e-6,4.857,6.018,2.717,0.57,1,419.022,0.5937590301036835,1.59125,18.8439,1.47409,1
2017-11-08,5.258,43.6,5.064912e-5,34.23670995661712,96310,0,3.472222222222222e-5,3.922,6.344,0.648,0.57,1,444.376,0.5937590301036835,1.93274,5.68854,0.936757,1
2017-11-09,5.465,60.199999999999996,4.652219999999999e-5,16.055754445677337,96824,0,0,2.956,6.499,0.798,0.57,1,435.044,0.5937590301036835,1.49174,7.56207,1.28698,1
2017-11-10,5.954,59,5.8996800000000004e-5,24.933464941627108,96852,0,5.208333333333334e-5,3.765,6.932,2.15,0.57,1,443.25,0.5937590301036835,2.02095,13.4123,0.748095,1
2017-11-11,6.773,48.4,4.4225159999999995e-5,31.93678411915198,96263,0,3.75e-4,5.87,8.17,3.92,0.57,1,414.751,0.5937590301036835,1.88834,1.20594,1.11465,1
2017-11-12,8.429,61.5,4.51758e-5,26.563212708627304,95301,0,4.8379629629629624e-4,2.862,9.749,4.358,0.57,1,408.217,0.5937590301036835,1.98556,13.857,1.18417,0.9375
2017-11-13,3.979,103,8.50476e-5,27.61345445003394,96058,0,2.5462962962962965e-5,0.532,5.476,1.831,0.57,1,419.266,0.5937590301036835,1.82109,16.5154,0.379308,1
2017-11-14,3.767,75.9,1.8641724e-4,16.557315323374667,96941,0,0,-1.079,5.069,1.377,0.57,1,433.789,0.5937590301036835,3.18184,18.4771,-1.18545,0.979167
2017-11-15,2.209,65.7,1.7546448e-4,18.79686734948558,96968,0,0,-1.235,4.159,2.154,0.57,1,436.765,0.5937590301036835,2.24201,15.4736,-0.463627,1
2017-11-16,1.572,62.3,8.762004e-5,15.178720622996707,96899,0,0,-2.527,2.407,0.938,0.57,1,437.191,0.5937590301036835,1.75145,9.5234,0.0192565,1
2017-11-17,2.891,36.8,1.2689207999999998e-4,43.61773665146353,97007,0,0,-2.996,4.335,1.846,0.48,0.7000000000000001,449.111,0.5937590301036835,2.11243,10.6702,-0.070901,1
2017-11-18,4.713,78.3,4.4012999999999993e-5,14.838290941946013,96867,0,0,2.545,5.341,1.284,0.48,0.7000000000000001,429.393,0.5937590301036835,1.38664,7.66252,1.07475,1
2017-11-19,3.981,80.5,4.87866e-5,5.315209572387005,96686,0,9.259259259259259e-5,-0.352,5.526,2.466,0.48,0.7000000000000001,421.912,0.5937590301036835,0.857633,10.2419,1.35526,1
2017-11-20,1.617,40.5,8.427851999999999e-5,15.324264153101353,96842,0,0,-3.419,4.45,0.983,0.48,0.7000000000000001,454.407,0.5937590301036835,2.16032,7.04777,-0.252926,1
2017-11-21,8.059,166.70000000000002,1.552032e-4,28.518109287580387,96506,0,0,1.889,11.462,1.757,0.48,0.7000000000000001,440.493,0.5937590301036835,3.67553,24.6132,-0.763533,1
2017-11-22,7.257,131,1.7810628e-4,6.416725900904282,96106,0,0,-0.536,12.002,1.128,0.48,0.7000000000000001,463.61,0.5937590301036835,3.51901,13.8193,-0.948669,1
2017-11-23,8.595,217.49999999999997,1.3626384e-4,4.435189586240597,96051,0,0,1.118,13.603,1.935,0.48,0.7000000000000001,436.682,0.5937590301036835,3.15555,19.5515,-0.0432996,1
2017-11-24,8.98,167.3,1.1240195999999998e-4,19.922783076354392,96174,0,4.6296296296296296e-6,3.649,11.926,1.607,0.48,0.7000000000000001,436.339,0.5937590301036835,2.5981900000000002,13.3689,0.864218,1
2017-11-25,5.321,85.2,3.3706919999999995e-5,20.45496593229649,96006,0,1.9560185185185183e-4,2.358,8.921,2.315,0.09,0.1,420.707,0.5937590301036835,0.879282,7.29331,2.07367,0.979167
2017-11-26,1.158,67.2,6.521267999999999e-5,20.067653905930456,97136,0,2.7777777777777776e-5,-0.392,2.225,1.863,0.09,0.1,419.18,0.5937590301036835,1.76805,7.29158,0.193066,1
2017-11-27,2.92,104.60000000000001,1.1589852e-4,32.70552773139701,97069,0,0,-1.061,4.688,2.634,0.09,0.1,422.929,0.5937590301036835,2.5531,20.659300000000002,-0.256281,1
2017-11-28,2.783,79,4.1958720000000003e-05,12.751840680479347,95735,0,1.9675925925925925e-5,0.51,4.124,2.722,0.09,0.1,416.672,0.5937590301036835,1.96579,6.66988,0.414701,1
2017-11-29,2.939,74.5,4.3121520000000005e-5,14.905088773697514,95237,0,1.3888888888888888e-5,-0.539,3.911,1.947,0.09,0.1,418.418,0.5937590301036835,0.664302,10.7042,1.70655,1
2017-11-30,0.349,17.299999999999997,4.9933080000000003e-05,23.615988042392075,95352,0,1.1342592592592593e-4,-0.457,1.113,2.234,0.09,0.1,424.638,0.5937590301036835,1.16075,2.26138,0.848998,1
2017-12-01,-2.226,51.2,1.4704931999999998e-4,58.93634079396196,95723,0,1.9675925925925925e-5,-8.246,0.797,1.494,0.09,0.1,434.999,0.7822452262043953,0.67778,2.59912,0.900568,0.666667
2017-12-02,0.232,125.89999999999999,5.398452e-5,16.882727333840307,96499,0,0,-0.784,0.497,4.499,0.09,0.1,420.826,0.7822452262043953,-0.166703,12.7237,2.32891,1
2017-12-03,-0.782,120.7,1.4262660000000001e-4,33.360897671748944,97086,0,4.6296296296296296e-6,-3.908,0.978,1.052,0.34,0.8,430.7,0.7822452262043953,1.35167,3.23744,0.731065,0.958333
2017-12-04,0.926,37,5.340108e-5,32.183122623704264,97727,0,0,-1.591,1.745,1.873,0.34,0.8,445.128,0.7822452262043953,0.906994,2.08331,1.64,1
2017-12-05,-1.563,0,8.634912e-5,31.41477497336882,98159,0,0,-3.601,0.682,0.735,0.34,0.8,471.651,0.7822452262043953,0.183424,1.84534,1.97517,1
2017-12-06,-1.739,0,3.668736e-5,25.253408080105544,97916,0,0,-2.264,-1.055,1.314,0.34,0.8,446.938,0.7822452262043953,-0.112279,1.19933,2.26159,1
2017-12-07,-0.025,9.1,5.632236e-5,14.524278332868676,97013,0,0,-2.086,1.377,2.393,0.34,0.8,443.437,0.7822452262043953,-0.486155,-0.183131,2.66242,1
2017-12-08,4.225,126.6,5.4614879999999996e-5,20.447886404546068,96051,0,1.9907407407407406e-4,-0.282,6.127,3.544,0.34,0.8,412.385,0.7822452262043953,1.50463,19.2013,1.3612,1
2017-12-09,-0.866,72.5,1.0394003999999999e-4,41.11825793449748,96320,0,2.3148148148148147e-5,-7.279,0.253,1.846,0.34,0.8,423.425,0.7822452262043953,0.0829921,3.46156,1.34288,1
2017-12-10,-1.669,14.899999999999999,2.673828e-5,12.251338390028138,94577,0,3.0324074074074075e-4,-6.678,4.391,2.564,0.34,0.8,427.719,0.7822452262043953,0.0806956,-0.702059,1.31209,1
2017-12-11,2.229,3.4000000000000004,2.2403279999999998e-5,26.588251378896757,93373,0,2.0717592592592592e-4,1.179,3.584,1.686,0.45,1.1,447.069,0.7822452262043953,0.111606,5.56657,1.68731,1
2017-12-12,1.419,57.3,4.429452e-5,1.7956557727404174,95587,0,1.0416666666666666e-5,-2.159,4.291,2.495,0.45,1.1,423.496,0.7822452262043953,0.602418,4.73202,0.94615,1
2017-12-13,0.176,28.9,9.787103999999999e-5,11.142450320120076,95933,0,7.407407407407407e-5,-2.899,3.864,3.124,0.45,1.1,431.191,0.7822452262043953,-0.240957,4.98823,1.40516,1
2017-12-14,4.276,65.4,4.255032e-5,28.038805481605664,94853,0,3.9236111111111107e-4,0.541,6.659,3.721,0.45,1.1,415.646,0.7822452262043953,0.0843429,9.53868,1.52134,1
2017-12-15,3.591,63,9.919091999999999e-5,42.47841084650764,94654,0,6.36574074074074e-5,0.645,4.811,3.148,0.45,1.1,416.881,0.7822452262043953,1.50472,9.08012,0.0173257,1
2017-12-16,1.962,29.299999999999997,3.5122679999999994e-5,31.139352949368117,95681,0,2.5462962962962965e-5,0.241,3.162,1.507,0.45,1.1,425.428,0.7822452262043953,0.471736,-3.19349,0.962716,1
2017-12-17,0.605,64.5,5.86806e-5,13.771564770291661,96950,0,5.787037037037037e-6,-2.179,1.65,1.434,0.45,1.1,426.807,0.7822452262043953,0.90999,0.859049,0.411732,1
2017-12-18,-0.153,8.1,5.595516e-5,30.655596749951485,96928,0,4.74537037037037e-5,-1.948,0.414,2.27,0.45,1.1,433.076,0.7822452262043953,0.107388,0.718341,1.1309,1
2017-12-19,0.774,11.4,5.72934e-5,27.784823359829204,97725,0,0,-0.96,1.974,0.682,0.06,0.1,459.929,0.7822452262043953,0.925598,0.430989,0.471501,1
2017-12-20,1.445,12.5,7.954775999999999e-5,41.920132306763264,97897,0,4.6296296296296296e-6,-0.288,2.327,0.823,0.06,0.1,455.66,0.7822452262043953,0.814553,1.19099,0.675565,1
2017-12-21,1.597,19.7,8.851356000000001e-5,43.577130991476736,98165,0,1.2731481481481482e-5,0.443,2.503,1.205,0.06,0.1,441.13,0.7822452262043953,1.215,3.19335,0.365179,1
2017-12-22,3.046,1.5,4.6038720000000005e-5,35.27978004823774,98052,0,2.4305555555555558e-5,1.23,4.482,0.97,0.06,0.1,462.375,0.7822452262043953,0.958156,1.51217,0.859997,1
2017-12-23,4.642,10,3.388847999999999e-5,21.917833052896242,98101,0,0,2.795,5.411,0.82,0.06,0.1,462.592,0.7822452262043953,0.870512,1.84273,1.18999,1
2017-12-24,1.9,5.6000000000000005,2.4802319999999996e-5,19.195549871246158,97642,0,0,1.166,3.133,1.98,0.06,0.1,423.355,0.7822452262043953,0.593077,2.52008,1.13155,1
2017-12-25,0.634,5.1,4.2397319999999996e-5,25.075231053885034,96760,0,0,-0.356,1.337,2.237,0.06,0.1,427.423,0.7822452262043953,0.713975,3.40934,0.769439,1
2017-12-26,2.673,10.9,5.3625479999999995e-5,20.568936832602617,95616,0,3.472222222222222e-6,-0.619,5.205,1.513,0.06,0.1,438.378,0.7822452262043953,1.08512,4.07638,0.499515,1
2017-12-27,2.134,6,2.58876e-5,17.348014367419523,93823,0,1.585648148148148e-4,-0.125,3.083,1.99,0.49,1.3,440.802,0.7822452262043953,0.411812,0.294536,1.09412,1
2017-12-28,0.553,68.10000000000001,4.5237e-5,15.210243269765385,94870,0,4.8611111111111115e-5,-2.936,1.062,2.763,0.49,1.3,421.2,0.7822452262043953,-0.2827,3.57083,1.453,1
2017-12-29,-1.157,48.199999999999996,1.0173276e-4,18.311484834040982,95701,0,7.638888888888889e-5,-4.468,2.504,2.913,0.49,1.3,435.39,0.7822452262043953,0.178895,3.88293,0.787098,1
2017-12-30,4.755,23.599999999999998,3.555108e-5,28.565954187755892,95839,0,2.0717592592592592e-4,0.556,9.78,4.383,0.49,1.3,414.932,0.7822452262043953,0.65055,-0.587916,1.01744,1
2017-12-31,9.885,162,1.1862192e-4,-1.2674196258878965,95990,0,1.1574074074074074e-6,4.53,11.822,3.283,0.49,1.3,414.764,0.7822452262043953,1.60761,12.5699,0.525418,1
2018-01-01,5.621,103.4,1.077018e-4,41.79133085659254,95708,0,1.898148148148148e-4,3.178,8.346,5.276,0.41,1,411.459,0.834940604865551,1.76962,27.721,0.380667,1
2018-01-02,5.183,102.2,8.309736e-5,30.578733338578843,96240,0,9.837962962962963e-5,2.338,6.15,4,0.41,1,412.299,0.834940604865551,1.47095,14.0514,0.615819,1
2018-01-03,8.401,163.6,5.3676480000000006e-5,10.570786073957663,95462,0,2.0949074074074075e-4,3.18,11.547,7.356,0.41,1,411.226,0.834940604865551,0.602015,26.8443,1.66019,1
2018-01-04,7.922,37.4,2.1114e-5,21.65007737664388,95268,0,5.254629629629629e-4,3.185,10.633,6.388,0.41,1,411.914,0.834940604865551,0.12358,-0.416362,2.16029,1
2018-01-05,10.219,108.4,1.0009259999999999e-4,26.724897967215554,95087,0,1.365740740740741e-4,7.611,11.665,4.138,0.41,1,412.6,0.834940604865551,1.55426,22.6949,0.929775,1
2018-01-06,5.943,23.9,5.447004e-5,32.25031477233682,95317,0,3.587962962962963e-5,3.028,7.902,1.237,0.41,1,422.864,0.834940604865551,1.26893,6.03636,1.04153,1
2018-01-07,6.569,63.9,7.515564e-5,5.010019042343117,95928,0,0,4.023,7.8,1.881,0.41,1,427.039,0.834940604865551,1.38378,7.81206,0.96514,1
2018-01-08,5.995,81.39999999999999,1.123122e-4,10.74731066564624,96152,0,0,3.509,7.439,1.752,0.41,1,433.883,0.834940604865551,1.44978,7.04632,0.849195,1
2018-01-09,3.578,19.2,6.140603999999999e-5,-6.63928723697984,95850,0,0,0.931,4.824,1.103,0.11,0.2,460.778,0.834940604865551,1.78282,4.86129,0.357296,1
2018-01-10,1.779,3.2,6.069816e-5,18.212935283199158,95887,0,0,-0.22,3.791,1.164,0.11,0.2,473.644,0.834940604865551,1.13205,5.24686,0.859766,1
2018-01-11,3.963,10.100000000000001,6.188136e-5,31.02586800706274,96052,0,4.6296296296296296e-6,1.131,5.426,0.555,0.11,0.2,478.832,0.834940604865551,0.889024,6.24525,1.20987,1
2018-01-12,3.44,43.7,2.787864e-5,12.382041792761754,96742,0,0,0.798,3.969,1.618,0.11,0.2,444.108,0.834940604865551,0.172219,7.70291,1.90736,1
2018-01-13,3.424,82,8.692643999999999e-5,5.229388501590165,96693,0,0,-1.386,4.295,1.66,0.11,0.2,433.564,0.834940604865551,1.65258,9.99247,0.315033,1
2018-01-14,-0.425,22.8,4.0836719999999996e-5,12.243232999544546,96592,0,0,-3.064,-0.146,0.927,0.11,0.2,449.463,0.834940604865551,1.03039,4.78119,0.700833,1
2018-01-15,0.531,44,8.886852e-5,33.17236779148152,96222,0,4.6296296296296294e-5,-1.289,5.148,3.465,0.11,0.2,432.395,0.834940604865551,1.59255,9.41955,0.256286,1
2018-01-16,7.178,96.1,5.2676879999999996e-5,25.349537088144473,95034,0,1.9907407407407406e-4,4.805,8.551,6.795,0.11,0.2,413.624,0.834940604865551,0.325459,15.9537,1.86853,0.979167
2018-01-17,3.112,181.29999999999998,1.3901784e-4,34.55342527984334,95556,0,7.75462962962963e-5,0.46,5.83,5.492,0.25,0.5,412.264,0.834940604865551,1.18884,47.5937,0.749851,1
2018-01-18,3.166,28.799999999999997,4.359888e-5,29.32050130972908,95800,0,3.0555555555555555e-4,0.522,6.338,6.994,0.25,0.5,415.985,0.834940604865551,0.54067,4.29844,1.32243,1
2018-01-19,5.401,165.3,1.0072908000000001e-4,29.75892163099701,95825,0,1.0532407407407407e-4,2.07,6.562,4.188,0.25,0.5,412.936,0.834940604865551,0.983636,28.7952,0.91828,1
2018-01-20,2.247,46.2,6.51678e-5,36.38560059524053,95476,0,2.905092592592593e-4,0.398,5.632,4.781,0.25,0.5,416.857,0.834940604865551,1.6308,13.3058,0.0824098,1
2018-01-21,4.734,122.2,4.406808e-5,20.737837329953436,95926,0,1.689814814814815e-4,0.126,7.308,2.72,0.25,0.5,415.151,0.834940604865551,0.414629,17.9626,1.45158,1
2018-01-22,7.917,30.9,3.066936e-5,26.12962656563559,95972,0,4.826388888888889e-4,2.152,9.374,4.702,0.25,0.5,415.714,0.834940604865551,-0.295158,3.1255,2.3847,1
2018-01-23,6.463,129.7,1.057026e-4,16.678001580608225,97138,0,3.472222222222222e-6,2.841,8.516,1.792,0.25,0.5,425.13,0.834940604865551,1.07533,17.0213,0.977702,1
2018-01-24,6.038,69.89999999999999,1.8678852e-4,24.404609148492625,97024,0,0,0.406,8.787,1.518,0.25,0.5,443.035,0.834940604865551,2.39937,19.6299,-0.394663,1
2018-01-25,7.12,89,1.6183524e-4,18.853565126938804,96353,0,0,1.554,10.745,0.807,0.45,0.7000000000000001,448.709,0.834940604865551,1.90743,9.84925,0.280377,1
2018-01-26,5.169,53.6,3.9849359999999996e-5,10.464981931937587,96283,0,2.3148148148148148e-6,0.239,6.516,1.501,0.45,0.7000000000000001,458.501,0.834940604865551,0.482161,11.0259,1.83667,1
2018-01-27,5.998,44.6,4.4533199999999996e-5,23.88492251761346,97497,0,1.3888888888888888e-5,3.99,6.777,1.013,0.45,0.7000000000000001,436.382,0.834940604865551,0.931233,4.43188,1.69167,1
2018-01-28,6.543,86.6,1.2582923999999998e-4,34.055676764553084,98196,0,0,1.506,8.044,2.022,0.45,0.7000000000000001,435.527,0.834940604865551,2.89642,19.7864,-0.0655467,1
2018-01-29,2.759,0,7.463544e-5,33.82245270345277,97897,0,0,0.269,3.807,1.315,0.45,0.7000000000000001,451.854,0.834940604865551,1.34662,0.324218,1.25834,1
2018-01-30,5.449,37.6,9.028632e-5,42.39141459460234,97488,0,0,2.57,7.805,0.92,0.45,0.7000000000000001,443.393,0.834940604865551,2.06874,7.95046,0.808771,1
2018-01-31,5.66,77.3,9.272004e-5,20.283639325445108,96243,0,5.439814814814815e-5,3.615,7.663,3.545,0.45,0.7000000000000001,429.853,0.834940604865551,1.57946,18.7957,1.39985,1
2018-02-01,3.479,91.2,7.685087999999999e-5,25.21493221660694,95162,0,2.928240740740741e-4,0.814,6.384,3.139,0.45,0.7000000000000001,420.266,0.7248228564858437,1.608,10.2605,1.2002,1
2018-02-02,2.195,105.5,1.6714127999999998e-4,49.156268977782304,95423,0,0,-1.711,3.677,1.889,0.47,0.7000000000000001,429.152,0.7248228564858437,1.88958,18.1285,0.648155,1
